model,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,roc_auc_mean,roc_auc_std,train_time_mean_s,train_time_std_s,predict_time_mean_s,predict_time_std_s,n_train,n_test,n_features,n_qubits
photonic_hybrid_svm_angle,0.99,0.0,0.9870775347912525,0.0,0.993,0.0,0.9900299102691924,0.0,0.996683,0.0,2.1792075330013176,0.0,0.1892724659992382,0.0,23358,2000,120,
photonic_hybrid_svm_amplitude,0.991,0.0,0.9842209072978304,0.0,0.998,0.0,0.9910625620655412,0.0,0.996317,0.0,0.841041891995701,0.0,0.08743397500074934,0.0,23358,2000,10,
photonic_state_svm_angle,0.9895,0.0,0.9860973187686196,0.0,0.993,0.0,0.9895366218236173,0.0,0.996707,0.0,6.538240959998802,0.0,0.5902743269980419,0.0,23358,2000,10,
photonic_hybrid_knn_angle,0.995,0.0,0.9910714285714286,0.0,0.999,0.0,0.9950199203187251,0.0,0.9959655000000001,0.0,4.7442348600015976,0.0,1.2196686879979097,0.0,23358,2000,120,
photonic_hybrid_knn_amplitude,0.9945,0.0,0.9900891972249752,0.0,0.999,0.0,0.9945246391239423,0.0,0.9954675,0.0,4.462011857998732,0.0,1.168345414000214,0.0,23358,2000,10,
photonic_state_knn_angle,0.994,0.0,0.9920318725099602,0.0,0.996,0.0,0.9940119760479041,0.0,0.9954595,0.0,6.620793928996136,0.0,1.4859138849933515,0.0,23358,2000,10,
