family,model,n_seeds,n_test,roc_auc,roc_auc_std,fpr,tpr,tpr_std
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.0,0.0,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.01,0.9863333333333334,0.004921607686744472
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.02,0.993,0.0014142135623730965
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.03,0.9946666666666667,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.04,0.9946666666666667,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.05,0.9946666666666667,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.06,0.9946666666666667,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.07,0.995,0.0014142135623730963
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.08,0.9953333333333333,0.0009428090415820641
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.09,0.9953333333333333,0.0009428090415820641
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.1,0.9953333333333333,0.0009428090415820641
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.11,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.12,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.13,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.14,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.15,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.16,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.17,0.996,0.0
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.18,0.997,0.0014142135623730965
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.19,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.2,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.21,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.22,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.23,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.24,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.25,0.9976666666666666,0.0012472191289246482
svm,svm_classical,3,2000,0.9935003333333334,0.0018138762055026837,0.26,0.9976666666666666,0.0012472191289246482
