family,model,n_seeds,n_test,roc_auc,roc_auc_std,fpr,tpr,tpr_std
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.0,0.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.01,0.958,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.02,0.962,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.03,0.966,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.04,0.968,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.05,0.97,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.06,0.973,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.07,0.974,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.08,0.975,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.09,0.977,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.1,0.979,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.11,0.98,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.12,0.984,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.13,0.984,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.14,0.984,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.15,0.985,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.16,0.985,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.17,0.985,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.18,0.985,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.19,0.985,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.2,0.987,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.21,0.987,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.22,0.989,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.23,0.99,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.24,0.992,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.25,0.995,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.26,0.995,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.27,0.995,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.28,0.995,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.29,0.996,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.3,0.996,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.31,0.996,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.32,0.996,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.33,0.996,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.34,0.996,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.35000000000000003,0.997,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.36,0.997,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.37,0.997,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.38,0.997,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.39,0.997,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.4,0.997,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.41000000000000003,0.998,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.42,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.43,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.44,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.45,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.46,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.47000000000000003,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.48,0.999,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.49,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.5,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.51,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.52,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.53,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.54,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.55,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.56,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.5700000000000001,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.58,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.59,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.6,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.61,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.62,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.63,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.64,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.65,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.66,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.67,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.68,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.6900000000000001,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.7000000000000001,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.71,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.72,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.73,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.74,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.75,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.76,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.77,1.0,0.0
svm,svm_classical,1,2000,0.9935290000000001,0.0,0.78,1.0,0.0
